Cation,Anion,Capacity,Cation_SMILES,Anion_SMILES
1-propenyl-boronic-acid-3-octyl-imidazolium,dibutylphosphate,8.395399,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CCCCO[P]([O-])(=O)OCCCC
1-propenyl-boronic-acid-3-octyl-imidazolium,dicyanamide,2.100836,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,N#C[N-]C#N
1-propenyl-boronic-acid-3-octyl-imidazolium,diethylphosphate,9.423636,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CCO[P]([O-])(=O)OCC
1-propenyl-boronic-acid-3-octyl-imidazolium,dihydrogen-phosphate,5.869072,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,O[P](O)([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,dimethylphosphate,9.308977,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CO[P]([O-])(=O)OC
1-propenyl-boronic-acid-3-octyl-imidazolium,dodecylsulfate,1.671808,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CCCCCCCCCCCCO[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,ethoxyethylsulfate,2.063855,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CCOC(C)O[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,ethylsulfate,2.212669,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CCO[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,fluoride,269.9708,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[F-]
1-propenyl-boronic-acid-3-octyl-imidazolium,formate,14.15993,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-]C=O
1-propenyl-boronic-acid-3-octyl-imidazolium,glutamate,10.03768,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,N[C@@H](CCC([O-])=O)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,glutaminate,8.791356,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,N[C@@H](CCC(N)=O)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,glycinate,20.89928,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,NCC([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,heptafluorobutanoate,2.133815,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F
1-propenyl-boronic-acid-3-octyl-imidazolium,histidinate,11.44511,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,N[C@@H](Cc1c[nH]cn1)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,hydrogencarbonate,8.461033,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,OC([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,hydrogensulfate,2.438582,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,O[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,iodide,2.056774,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[I-]
1-propenyl-boronic-acid-3-octyl-imidazolium,triiodide,0.7730041,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,I[I-]I
1-propenyl-boronic-acid-3-octyl-imidazolium,isoleucinate,14.64928,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CC[C@H](C)[C@H](N)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,lactate,6.854346,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CC(O)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,leucinate,15.27436,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CC(C)C[C@H](N)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,lysinate,21.58152,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,NCCCC[C@H](N)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,methanesulfonate,5.508845,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,C[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,methioninate,13.25605,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CSCC[C@H](N)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,methoxyethylsulfate,2.13014,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,COC(C)O[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,methylcarbonate,10.86748,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,COC([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,methylsulfate,2.17282,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CO[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,nitrate,2.616963,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-][N+]([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,octylsulfate,1.858479,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CCCCCCCCO[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,pentafluoroethyltrifluoroborate,0.9300595,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,F[B-](F)(F)C(F)(F)C(F)(F)F
1-propenyl-boronic-acid-3-octyl-imidazolium,perfluorobutanesulfonate,1.112738,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CCCC[S](=O)(=O)OF
1-propenyl-boronic-acid-3-octyl-imidazolium,perfluorooctanesulfonate,0.9581507,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CCCCCCCC[S](=O)(=O)OF
1-propenyl-boronic-acid-3-octyl-imidazolium,hexafluorophosphate,0.9556548,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,F[P-](F)(F)(F)(F)F
1-propenyl-boronic-acid-3-octyl-imidazolium,phosphonate,10.5291,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-][PH]([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,prolinate,13.9262,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-]C(=O)[C@@H]1CCCN1
1-propenyl-boronic-acid-3-octyl-imidazolium,propanedioate,3.104427,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-]C(=O)CC([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,propanoate,19.04512,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CCC([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,"1,1-dioxo-1,2-benzothiazol-3-olate",2.101708,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-]C1=N[S](=O)(=O)c2ccccc12
1-propenyl-boronic-acid-3-octyl-imidazolium,salicylate,2.737652,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,Oc1ccccc1C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,hexafluoroantimonate,0.885086,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,F[Sb-](F)(F)(F)(F)F
1-propenyl-boronic-acid-3-octyl-imidazolium,serinate,7.174029,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,N[C@@H](CO)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,sulfate,75.90719,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-][S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,sulfamate,3.959555,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,N[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,tetrachlorogallate,0.7922036,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-]C(=O)c1cc(OCl)c(OCl)c(OCl)c1Cl
1-propenyl-boronic-acid-3-octyl-imidazolium,tetrachloroindium,0.7823403,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[Cl]|[In-](|[Cl])(|[Cl])|[Cl]
1-propenyl-boronic-acid-3-octyl-imidazolium,tetracyanoborate,0.8938816,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,N#C[B-](C#N)(C#N)C#N
1-propenyl-boronic-acid-3-octyl-imidazolium,thiocyanate,1.535461,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[S-]C#N
1-propenyl-boronic-acid-3-octyl-imidazolium,2-amino-3-hydroxybutanoate,8.542293,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CC(O)C(N)C([O-])=O
1-propenyl-boronic-acid-3-octyl-imidazolium,toluene-4-sulfonate,3.386494,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,Cc1ccc(cc1)[S]([O-])(=O)=O
1-propenyl-boronic-acid-3-octyl-imidazolium,tricyanomethane,1.176349,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,N#CC(C#N)C#N
1-propenyl-boronic-acid-3-octyl-imidazolium,"2,2,2-trifluoroethanoate",2.78749,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-]C(=O)C(F)(F)F
1-propenyl-boronic-acid-3-octyl-imidazolium,trifluoromethane-sulfonate,1.350881,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,[O-][S](=O)(=O)C(F)(F)F
1-propenyl-boronic-acid-3-octyl-imidazolium,trifluoromethyltrifluoroborate,0.9805249,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,F[B-](F)(F)C(F)(F)F
1-propenyl-boronic-acid-3-octyl-imidazolium,2-amino-3-methylbutanoate,14.86642,CCCCCCCCn1cc[nH+]c1.CC=CB(O)O,CC(C)C(N)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,"(2r,3r)-2,3-dihydroxybutanedioate",2.33857,CCCn1cc[n+](Cc2ccccc2)c1C,O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,1-butanesulfonate,8.166078,CCCn1cc[n+](Cc2ccccc2)c1C,CCCC[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,1-hexanesulfonate,7.820409,CCCn1cc[n+](Cc2ccccc2)c1C,CCCCCC[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,2-(2-methoxyethoxy)ethylsulfate,1.93273,CCCn1cc[n+](Cc2ccccc2)c1C,COCCOCCO[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,"2-hydroxy-1,2,3-propanetricarboxylate",1.421096,CCCn1cc[n+](Cc2ccccc2)c1C,OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,2-hydroxyacetate,30.3373,CCCn1cc[n+](Cc2ccccc2)c1C,OCC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,2-hydroxybutanedioate,2.835824,CCCn1cc[n+](Cc2ccccc2)c1C,OC(CC([O-])=O)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,"6-methyl-2,2-dioxo-2H-1,2λ6,3-oxathiazin-4-olate",2.048677,CCCn1cc[n+](Cc2ccccc2)c1C,CC1=CC(=N[S](=O)(=O)O1)[O-]
2-methyl-1-(phenylmethyl)-3-propylimidazolium,acetate,207.5812,CCCn1cc[n+](Cc2ccccc2)c1C,CC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,alaninate,146.2765,CCCn1cc[n+](Cc2ccccc2)c1C,C[C@H](N)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,argininate,65.13152,CCCn1cc[n+](Cc2ccccc2)c1C,N[C@@H](CCCNC(N)=N)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,hexafluoroarsenate,0.07562394,CCCn1cc[n+](Cc2ccccc2)c1C,F[As-](F)(F)(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,asparaginate,38.38966,CCCn1cc[n+](Cc2ccccc2)c1C,N[C@@H](CC(N)=O)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,aspartate,25.09613,CCCn1cc[n+](Cc2ccccc2)c1C,N[C@@H](CC([O-])=O)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,tetrachloroborate,0.05362713,CCCn1cc[n+](Cc2ccccc2)c1C,Cl[B-](Cl)(Cl)Cl
2-methyl-1-(phenylmethyl)-3-propylimidazolium,chlorotrifluoroborate,0.1687509,CCCn1cc[n+](Cc2ccccc2)c1C,F[B-](F)(F)Cl
2-methyl-1-(phenylmethyl)-3-propylimidazolium,benzoate,88.96737,CCCn1cc[n+](Cc2ccccc2)c1C,[O-]C(=O)c1ccccc1
2-methyl-1-(phenylmethyl)-3-propylimidazolium,tetrafluoroborate,0.4272447,CCCn1cc[n+](Cc2ccccc2)c1C,F[B-](F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,"bis(2,4,4-trimethylpentyl)phosphinate",114.9319,CCCn1cc[n+](Cc2ccccc2)c1C,CC(CC(C)(C)C)C[P]([O-])(=O)CC(C)CC(C)(C)C
2-methyl-1-(phenylmethyl)-3-propylimidazolium,bis(pentafluoroethylsulfonyl)amide,0.1047916,CCCn1cc[n+](Cc2ccccc2)c1C,FC(F)(F)C(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)C(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,bis(trifluoromethylsulfonyl)methane,0.1761582,CCCn1cc[n+](Cc2ccccc2)c1C,FC(F)(F)[S](=O)(=O)C[S](=O)(=O)C(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,bis-pentafluoroethyl-phosphinate,1.224441,CCCn1cc[n+](Cc2ccccc2)c1C,[O-][P](=O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,bromide,4.948509,CCCn1cc[n+](Cc2ccccc2)c1C,[Br-]
2-methyl-1-(phenylmethyl)-3-propylimidazolium,butanedioate,6.585545,CCCn1cc[n+](Cc2ccccc2)c1C,[O-]C(=O)CCC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,butanoate,196.3466,CCCn1cc[n+](Cc2ccccc2)c1C,CCCC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,butylsulfate,1.786561,CCCn1cc[n+](Cc2ccccc2)c1C,CCCCO[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,chloride,16.17215,CCCn1cc[n+](Cc2ccccc2)c1C,[Cl-]
2-methyl-1-(phenylmethyl)-3-propylimidazolium,chlorate,0.2628983,CCCn1cc[n+](Cc2ccccc2)c1C,[O-][Cl](=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,decanoate,175.0092,CCCn1cc[n+](Cc2ccccc2)c1C,CCCCCCCCCC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,dibutylphosphate,23.81049,CCCn1cc[n+](Cc2ccccc2)c1C,CCCCO[P]([O-])(=O)OCCCC
2-methyl-1-(phenylmethyl)-3-propylimidazolium,dicyanamide,2.860601,CCCn1cc[n+](Cc2ccccc2)c1C,N#C[N-]C#N
2-methyl-1-(phenylmethyl)-3-propylimidazolium,diethylphosphate,27.22691,CCCn1cc[n+](Cc2ccccc2)c1C,CCO[P]([O-])(=O)OCC
2-methyl-1-(phenylmethyl)-3-propylimidazolium,dihydrogen-phosphate,14.46761,CCCn1cc[n+](Cc2ccccc2)c1C,O[P](O)([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,dimethylphosphate,24.50156,CCCn1cc[n+](Cc2ccccc2)c1C,CO[P]([O-])(=O)OC
2-methyl-1-(phenylmethyl)-3-propylimidazolium,dodecylsulfate,1.393869,CCCn1cc[n+](Cc2ccccc2)c1C,CCCCCCCCCCCCO[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,ethoxyethylsulfate,1.680421,CCCn1cc[n+](Cc2ccccc2)c1C,CCOC(C)O[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,ethylsulfate,1.945583,CCCn1cc[n+](Cc2ccccc2)c1C,CCO[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,fluoride,2189.678,CCCn1cc[n+](Cc2ccccc2)c1C,[F-]
2-methyl-1-(phenylmethyl)-3-propylimidazolium,formate,70.09011,CCCn1cc[n+](Cc2ccccc2)c1C,[O-]C=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,glutamate,28.86211,CCCn1cc[n+](Cc2ccccc2)c1C,N[C@@H](CCC([O-])=O)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,glutaminate,44.59803,CCCn1cc[n+](Cc2ccccc2)c1C,N[C@@H](CCC(N)=O)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,glycinate,151.6001,CCCn1cc[n+](Cc2ccccc2)c1C,NCC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,heptafluorobutanoate,4.557143,CCCn1cc[n+](Cc2ccccc2)c1C,[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,histidinate,59.53851,CCCn1cc[n+](Cc2ccccc2)c1C,N[C@@H](Cc1c[nH]cn1)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,hydrogencarbonate,25.44924,CCCn1cc[n+](Cc2ccccc2)c1C,OC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,hydrogensulfate,2.293598,CCCn1cc[n+](Cc2ccccc2)c1C,O[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,iodide,1.374529,CCCn1cc[n+](Cc2ccccc2)c1C,[I-]
2-methyl-1-(phenylmethyl)-3-propylimidazolium,triiodide,0.04451121,CCCn1cc[n+](Cc2ccccc2)c1C,I[I-]I
2-methyl-1-(phenylmethyl)-3-propylimidazolium,isoleucinate,125.7164,CCCn1cc[n+](Cc2ccccc2)c1C,CC[C@H](C)[C@H](N)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,lactate,30.9404,CCCn1cc[n+](Cc2ccccc2)c1C,CC(O)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,leucinate,126.5242,CCCn1cc[n+](Cc2ccccc2)c1C,CC(C)C[C@H](N)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,lysinate,145.553,CCCn1cc[n+](Cc2ccccc2)c1C,NCCCC[C@H](N)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,methanesulfonate,8.560632,CCCn1cc[n+](Cc2ccccc2)c1C,C[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,methioninate,105.6764,CCCn1cc[n+](Cc2ccccc2)c1C,CSCC[C@H](N)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,methoxyethylsulfate,1.745304,CCCn1cc[n+](Cc2ccccc2)c1C,COC(C)O[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,methylcarbonate,37.60055,CCCn1cc[n+](Cc2ccccc2)c1C,COC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,methylsulfate,1.843331,CCCn1cc[n+](Cc2ccccc2)c1C,CO[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,nitrate,3.77659,CCCn1cc[n+](Cc2ccccc2)c1C,[O-][N+]([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,octylsulfate,1.579362,CCCn1cc[n+](Cc2ccccc2)c1C,CCCCCCCCO[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,pentafluoroethyltrifluoroborate,0.1548138,CCCn1cc[n+](Cc2ccccc2)c1C,F[B-](F)(F)C(F)(F)C(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,perfluorobutanesulfonate,0.5220554,CCCn1cc[n+](Cc2ccccc2)c1C,CCCC[S](=O)(=O)OF
2-methyl-1-(phenylmethyl)-3-propylimidazolium,perfluorooctanesulfonate,0.4297507,CCCn1cc[n+](Cc2ccccc2)c1C,CCCCCCCC[S](=O)(=O)OF
2-methyl-1-(phenylmethyl)-3-propylimidazolium,hexafluorophosphate,0.09721907,CCCn1cc[n+](Cc2ccccc2)c1C,F[P-](F)(F)(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,phosphonate,32.2993,CCCn1cc[n+](Cc2ccccc2)c1C,[O-][PH]([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,prolinate,109.5249,CCCn1cc[n+](Cc2ccccc2)c1C,[O-]C(=O)[C@@H]1CCCN1
2-methyl-1-(phenylmethyl)-3-propylimidazolium,propanedioate,5.191447,CCCn1cc[n+](Cc2ccccc2)c1C,[O-]C(=O)CC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,propanoate,207.0733,CCCn1cc[n+](Cc2ccccc2)c1C,CCC([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,"1,1-dioxo-1,2-benzothiazol-3-olate",2.871763,CCCn1cc[n+](Cc2ccccc2)c1C,[O-]C1=N[S](=O)(=O)c2ccccc12
2-methyl-1-(phenylmethyl)-3-propylimidazolium,salicylate,10.8739,CCCn1cc[n+](Cc2ccccc2)c1C,Oc1ccccc1C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,hexafluoroantimonate,0.06986306,CCCn1cc[n+](Cc2ccccc2)c1C,F[Sb-](F)(F)(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,serinate,37.64134,CCCn1cc[n+](Cc2ccccc2)c1C,N[C@@H](CO)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,sulfate,310.7158,CCCn1cc[n+](Cc2ccccc2)c1C,[O-][S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,sulfamate,5.381194,CCCn1cc[n+](Cc2ccccc2)c1C,N[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,tetrachlorogallate,0.04497331,CCCn1cc[n+](Cc2ccccc2)c1C,[O-]C(=O)c1cc(OCl)c(OCl)c(OCl)c1Cl
2-methyl-1-(phenylmethyl)-3-propylimidazolium,tetrachloroindium,0.04475771,CCCn1cc[n+](Cc2ccccc2)c1C,[Cl]|[In-](|[Cl])(|[Cl])|[Cl]
2-methyl-1-(phenylmethyl)-3-propylimidazolium,tetracyanoborate,0.2455363,CCCn1cc[n+](Cc2ccccc2)c1C,N#C[B-](C#N)(C#N)C#N
2-methyl-1-(phenylmethyl)-3-propylimidazolium,thiocyanate,2.360597,CCCn1cc[n+](Cc2ccccc2)c1C,[S-]C#N
2-methyl-1-(phenylmethyl)-3-propylimidazolium,2-amino-3-hydroxybutanoate,47.74554,CCCn1cc[n+](Cc2ccccc2)c1C,CC(O)C(N)C([O-])=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,toluene-4-sulfonate,4.491764,CCCn1cc[n+](Cc2ccccc2)c1C,Cc1ccc(cc1)[S]([O-])(=O)=O
2-methyl-1-(phenylmethyl)-3-propylimidazolium,tricyanomethane,0.6678563,CCCn1cc[n+](Cc2ccccc2)c1C,N#CC(C#N)C#N
2-methyl-1-(phenylmethyl)-3-propylimidazolium,"2,2,2-trifluoroethanoate",6.449973,CCCn1cc[n+](Cc2ccccc2)c1C,[O-]C(=O)C(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,trifluoromethane-sulfonate,0.7427919,CCCn1cc[n+](Cc2ccccc2)c1C,[O-][S](=O)(=O)C(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,trifluoromethyltrifluoroborate,0.167329,CCCn1cc[n+](Cc2ccccc2)c1C,F[B-](F)(F)C(F)(F)F
2-methyl-1-(phenylmethyl)-3-propylimidazolium,2-amino-3-methylbutanoate,123.6222,CCCn1cc[n+](Cc2ccccc2)c1C,CC(C)C(N)C([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,"(2r,3r)-2,3-dihydroxybutanedioate",2.316013,C[n+]1ccn(CCCC(O)=O)c1,O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,1-butanesulfonate,6.536585,C[n+]1ccn(CCCC(O)=O)c1,CCCC[S]([O-])(=O)=O
3-(3-carboxypropyl)-1-methyl-imidazolium,1-hexanesulfonate,6.215086,C[n+]1ccn(CCCC(O)=O)c1,CCCCCC[S]([O-])(=O)=O
3-(3-carboxypropyl)-1-methyl-imidazolium,2-(2-methoxyethoxy)ethylsulfate,2.600785,C[n+]1ccn(CCCC(O)=O)c1,COCCOCCO[S]([O-])(=O)=O
3-(3-carboxypropyl)-1-methyl-imidazolium,"2-hydroxy-1,2,3-propanetricarboxylate",1.854478,C[n+]1ccn(CCCC(O)=O)c1,OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,2-hydroxyacetate,12.19268,C[n+]1ccn(CCCC(O)=O)c1,OCC([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,2-hydroxybutanedioate,2.652047,C[n+]1ccn(CCCC(O)=O)c1,OC(CC([O-])=O)C([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,"6-methyl-2,2-dioxo-2H-1,2λ6,3-oxathiazin-4-olate",1.887349,C[n+]1ccn(CCCC(O)=O)c1,CC1=CC(=N[S](=O)(=O)O1)[O-]
3-(3-carboxypropyl)-1-methyl-imidazolium,acetate,43.8494,C[n+]1ccn(CCCC(O)=O)c1,CC([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,alaninate,36.02569,C[n+]1ccn(CCCC(O)=O)c1,C[C@H](N)C([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,argininate,22.52895,C[n+]1ccn(CCCC(O)=O)c1,N[C@@H](CCCNC(N)=N)C([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,hexafluoroarsenate,1.448315,C[n+]1ccn(CCCC(O)=O)c1,F[As-](F)(F)(F)(F)F
3-(3-carboxypropyl)-1-methyl-imidazolium,asparaginate,14.07688,C[n+]1ccn(CCCC(O)=O)c1,N[C@@H](CC(N)=O)C([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,aspartate,14.00198,C[n+]1ccn(CCCC(O)=O)c1,N[C@@H](CC([O-])=O)C([O-])=O
3-(3-carboxypropyl)-1-methyl-imidazolium,tetrachloroborate,1.363938,C[n+]1ccn(CCCC(O)=O)c1,Cl[B-](Cl)(Cl)Cl
3-(3-carboxypropyl)-1-methyl-imidazolium,chlorotrifluoroborate,1.51914,C[n+]1ccn(CCCC(O)=O)c1,F[B-](F)(F)Cl
3-(3-carboxypropyl)-1-methyl-imidazolium,benzoate,17.47585,C[n+]1ccn(CCCC(O)=O)c1,[O-]C(=O)c1ccccc1
3-(3-carboxypropyl)-1-methyl-imidazolium,tetrafluoroborate,1.772263,C[n+]1ccn(CCCC(O)=O)c1,F[B-](F)(F)F
3-(3-carboxypropyl)-1-methyl-imidazolium,"bis(2,4,4-trimethylpentyl)phosphinate",33.0454,C[n+]1ccn(CCCC(O)=O)c1,CC(CC(C)(C)C)C[P]([O-])(=O)CC(C)CC(C)(C)C
